,0,1,2,3,4,5
68,1.0,0.9868421052631579,0.9777777777777777,1.0,0.9916666666666667,0.9887640449438202
69,0.9803921568627451,0.9855072463768116,0.9803921568627451,0.9855072463768116,0.9833333333333333,0.9803921568627451
70,1.0,0.987012987012987,0.9772727272727273,1.0,0.9916666666666667,0.9885057471264368
71,0.9807692307692307,0.9852941176470589,0.9807692307692307,0.9852941176470589,0.9833333333333333,0.9807692307692307
72,1.0,0.963855421686747,0.925,1.0,0.975,0.961038961038961
73,1.0,0.9876543209876543,0.975,1.0,0.9916666666666667,0.9873417721518987
74,1.0,1.0,1.0,1.0,1.0,1.0
75,1.0,1.0,1.0,1.0,1.0,1.0
76,1.0,0.975609756097561,0.95,1.0,0.9833333333333333,0.9743589743589743
77,1.0,0.987012987012987,0.9772727272727273,1.0,0.9916666666666667,0.9885057471264368
78,1.0,1.0,1.0,1.0,1.0,1.0
79,0.9803921568627451,1.0,1.0,0.9857142857142858,0.9916666666666667,0.99009900990099
80,1.0,0.9761904761904762,0.9473684210526315,1.0,0.9833333333333333,0.972972972972973
81,1.0,0.9866666666666667,0.9782608695652174,1.0,0.9916666666666667,0.989010989010989
82,1.0,0.9876543209876543,0.975,1.0,0.9916666666666667,0.9873417721518987
83,0.9811320754716981,1.0,1.0,0.9852941176470589,0.9916666666666667,0.9904761904761905
84,1.0,1.0,1.0,1.0,1.0,1.0
85,1.0,0.9753086419753086,0.9512195121951219,1.0,0.9833333333333333,0.975
86,1.0,1.0,1.0,1.0,1.0,1.0
87,1.0,1.0,1.0,1.0,1.0,1.0
88,1.0,0.9871794871794872,0.9767441860465116,1.0,0.9916666666666667,0.988235294117647
89,0.9818181818181818,1.0,1.0,0.9848484848484849,0.9916666666666667,0.9908256880733944
90,1.0,1.0,1.0,1.0,1.0,1.0
91,1.0,1.0,1.0,1.0,1.0,1.0
92,0.98,1.0,1.0,0.9859154929577465,0.9916666666666667,0.98989898989899
93,1.0,1.0,1.0,1.0,1.0,1.0
94,0.9777777777777777,0.9866666666666667,0.9777777777777777,0.9866666666666667,0.9833333333333333,0.9777777777777777
95,1.0,1.0,1.0,1.0,1.0,1.0
96,1.0,0.9753086419753086,0.9512195121951219,1.0,0.9833333333333333,0.975
97,1.0,0.9864864864864865,0.9787234042553191,1.0,0.9916666666666667,0.989247311827957
98,1.0,1.0,1.0,1.0,1.0,1.0
99,1.0,0.9873417721518988,0.9761904761904762,1.0,0.9916666666666667,0.9879518072289156
